X1,X2,X3,..set..,values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,TRUE,X1¡ÉX2¡ÉX3,GO:0046933,GO:0005753,GO:0045259,GO:0015252,GO:0016469,GO:0015986,GO:0042776,GO:0005940,GO:0031105,GO:0006754,GO:0098800,GO:0032156,GO:0033177,GO:0046034,GO:0009206,GO:0009145,GO:0009201,GO:0006119,GO:0009205,GO:0009144,GO:0009142,GO:0009199,GO:0009141,GO:0045263,GO:0033178,GO:0009060,GO:0022626,GO:0000276,GO:0045333,GO:0022625,GO:0015078,GO:1902600,GO:0002181,GO:0098798,GO:0009152,GO:0072522,GO:0009260,GO:0015980,GO:0046390,GO:0006164,GO:0009150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,TRUE,TRUE,(X2¡ÉX3)?(X1),GO:0042773,GO:0042775,GO:0070469,GO:0005746,GO:0098803,GO:0005743,GO:0005747,GO:0030964,GO:0045271,GO:0005840,GO:0044391,GO:0009165,GO:1901293,GO:0003735,GO:0005844,GO:0009259,GO:1990204,GO:0019693,GO:0006163,GO:0015934,GO:0005665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,FALSE,TRUE,(X1¡ÉX3)?(X2),GO:0071203,GO:0016607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,TRUE,(X3)?(X1¡ÈX2),GO:0006458,GO:0048545,GO:0042288,GO:0031300,GO:0005741,GO:0031901,GO:0051084,GO:1900151,GO:0071385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,FALSE,(X1¡ÉX2)?(X3),GO:0045830,GO:0072542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,TRUE,FALSE,(X2)?(X1¡ÈX3),GO:0019646,GO:0022904,GO:0022900,GO:1990351,GO:1902495,GO:0015453,GO:0010257,GO:0032981,GO:0006120,GO:0008137,GO:0070069,GO:0050136,GO:0003954,GO:0003955,GO:0022627,GO:0015935,GO:0006123,GO:0016655,GO:0042788,GO:0030672,GO:0099501,GO:0014069,GO:0098984,GO:0033108,GO:0015399,GO:0030658,GO:0099572,GO:0032279,GO:0030673,GO:0009055,GO:0045191,GO:0071248,GO:0071241,GO:0002714,GO:0002891,GO:0005751,GO:0031625,GO:0016651,GO:0035259,GO:0050808,GO:0007416, GO:0000289, GO:0044389, GO:0035198, GO:0008195, GO:0071277, GO:1901021, GO:0016279, GO:0016278, GO:0016846, GO:0045277, GO:0008021, GO:0019211, GO:0032589, GO:0032411, GO:2000116, GO:0019722, GO:0000288, GO:0032414, GO:0030426, GO:2001032, GO:0006122, GO:1904115, GO:0051082, GO:0008089, GO:0002562, GO:0016444, GO:0034767, GO:0098839, GO:0036464, GO:0030427, GO:0035770, GO:0120111, GO:0042182, GO:0043197, GO:0005750, GO:0045275, GO:0030055, GO:0044309, GO:0045911, GO:0016447, GO:0022898, GO:0046688, GO:0042246, GO:0044325, GO:0043281, GO:0010823, GO:0070382, GO:0005925, GO:0030133, GO:0070935, GO:0002204, GO:0002208, GO:0045190, GO:0002712, GO:0002889, GO:0098930, GO:0010038, GO:0030662, GO:0055037, GO:0030388, GO:0008088, GO:0006089, GO:0051412, GO:0021762
TRUE,FALSE,FALSE,(X1)?(X2¡ÈX3),GO:0016874,GO:0032153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASD,Seizure,Comorbidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
